date,nwone_ticker,close,volume,contractSize,expiry,tcost,value1pt
2000-02-14,CL/H2000/CME/1d,30.25,59220.0,1000.0,2000-02-22,0.01,1000.0
2000-02-15,CL/H2000/CME/1d,30.06,58761.0,1000.0,2000-02-22,0.01,1000.0
2000-02-16,CL/H2000/CME/1d,30.05,88891.0,1000.0,2000-02-22,0.01,1000.0
2000-02-17,CL/H2000/CME/1d,29.46,52515.0,1000.0,2000-02-22,0.01,1000.0
2000-02-18,CL/J2000/CME/1d,28.45,54875.0,1000.0,2000-03-21,0.01,1000.0
2000-02-22,CL/J2000/CME/1d,28.92,87504.0,1000.0,2000-03-21,0.01,1000.0
2000-02-23,CL/J2000/CME/1d,29.39,55653.0,1000.0,2000-03-21,0.01,1000.0
2000-02-24,CL/J2000/CME/1d,29.97,71972.0,1000.0,2000-03-21,0.01,1000.0
2000-02-25,CL/J2000/CME/1d,30.35,76985.0,1000.0,2000-03-21,0.01,1000.0
2000-02-28,CL/J2000/CME/1d,30.13,57957.0,1000.0,2000-03-21,0.01,1000.0
2000-02-29,CL/J2000/CME/1d,30.43,53648.0,1000.0,2000-03-21,0.01,1000.0
2000-03-01,CL/J2000/CME/1d,31.77,75104.0,1000.0,2000-03-21,0.01,1000.0
2000-03-02,CL/J2000/CME/1d,31.69,60788.0,1000.0,2000-03-21,0.01,1000.0
2000-03-03,CL/J2000/CME/1d,31.51,64476.0,1000.0,2000-03-21,0.01,1000.0
2000-03-06,CL/J2000/CME/1d,32.18,59746.0,1000.0,2000-03-21,0.01,1000.0
2000-03-07,CL/J2000/CME/1d,34.13,82823.0,1000.0,2000-03-21,0.01,1000.0
2000-03-08,CL/J2000/CME/1d,31.26,95618.0,1000.0,2000-03-21,0.01,1000.0
2000-03-09,CL/J2000/CME/1d,31.69,78319.0,1000.0,2000-03-21,0.01,1000.0
2000-03-10,CL/J2000/CME/1d,31.76,53646.0,1000.0,2000-03-21,0.01,1000.0
2000-03-13,CL/J2000/CME/1d,32.02,49014.0,1000.0,2000-03-21,0.01,1000.0
2000-03-14,CL/J2000/CME/1d,31.69,69865.0,1000.0,2000-03-21,0.01,1000.0
2000-03-15,CL/J2000/CME/1d,30.72,70260.0,1000.0,2000-03-21,0.01,1000.0
2000-03-16,CL/J2000/CME/1d,31.09,73386.0,1000.0,2000-03-21,0.01,1000.0
2000-03-17,CL/K2000/CME/1d,29.08,72947.0,1000.0,2000-04-19,0.01,1000.0
2000-03-20,CL/K2000/CME/1d,27.55,95806.0,1000.0,2000-04-19,0.01,1000.0
2000-03-21,CL/K2000/CME/1d,27.81,93772.0,1000.0,2000-04-19,0.01,1000.0
2000-03-22,CL/K2000/CME/1d,27.46,81433.0,1000.0,2000-04-19,0.01,1000.0
2000-03-23,CL/K2000/CME/1d,27.31,57640.0,1000.0,2000-04-19,0.01,1000.0
2000-03-24,CL/K2000/CME/1d,28.02,61647.0,1000.0,2000-04-19,0.01,1000.0
2000-03-27,CL/K2000/CME/1d,27.79,40453.0,1000.0,2000-04-19,0.01,1000.0
2000-03-28,CL/K2000/CME/1d,27.09,66807.0,1000.0,2000-04-19,0.01,1000.0
2000-03-29,CL/K2000/CME/1d,26.45,1818.0,1000.0,2000-04-19,0.01,1000.0
2000-03-30,CL/K2000/CME/1d,26.7,49596.0,1000.0,2000-04-19,0.01,1000.0
2000-03-31,CL/K2000/CME/1d,26.9,75364.0,1000.0,2000-04-19,0.01,1000.0
2000-04-03,CL/K2000/CME/1d,26.43,33606.0,1000.0,2000-04-19,0.01,1000.0
2000-04-04,CL/K2000/CME/1d,25.45,71089.0,1000.0,2000-04-19,0.01,1000.0
2000-04-05,CL/K2000/CME/1d,25.83,81226.0,1000.0,2000-04-19,0.01,1000.0
2000-04-06,CL/K2000/CME/1d,25.69,49988.0,1000.0,2000-04-19,0.01,1000.0
2000-04-07,CL/K2000/CME/1d,25.04,72240.0,1000.0,2000-04-19,0.01,1000.0
2000-04-10,CL/K2000/CME/1d,23.85,77255.0,1000.0,2000-04-19,0.01,1000.0
2000-04-11,CL/K2000/CME/1d,24.14,70334.0,1000.0,2000-04-19,0.01,1000.0
2000-04-12,CL/K2000/CME/1d,25.41,73121.0,1000.0,2000-04-19,0.01,1000.0
2000-04-13,CL/K2000/CME/1d,25.38,78843.0,1000.0,2000-04-19,0.01,1000.0
2000-04-14,CL/K2000/CME/1d,25.57,67833.0,1000.0,2000-04-19,0.01,1000.0
2000-04-17,CL/M2000/CME/1d,24.57,1107.0,1000.0,2000-05-22,0.01,1000.0
2000-04-18,CL/M2000/CME/1d,24.83,80538.0,1000.0,2000-05-22,0.01,1000.0
2000-04-19,CL/M2000/CME/1d,25.8,103315.0,1000.0,2000-05-22,0.01,1000.0
2000-04-20,CL/M2000/CME/1d,25.88,47798.0,1000.0,2000-05-22,0.01,1000.0
2000-04-24,CL/M2000/CME/1d,26.04,25283.0,1000.0,2000-05-22,0.01,1000.0
2000-04-25,CL/M2000/CME/1d,25.33,53087.0,1000.0,2000-05-22,0.01,1000.0
2000-04-26,CL/M2000/CME/1d,24.65,79418.0,1000.0,2000-05-22,0.01,1000.0
2000-04-27,CL/M2000/CME/1d,25.42,60052.0,1000.0,2000-05-22,0.01,1000.0
2000-04-28,CL/M2000/CME/1d,25.74,60558.0,1000.0,2000-05-22,0.01,1000.0
2000-05-01,CL/M2000/CME/1d,25.87,30271.0,1000.0,2000-05-22,0.01,1000.0
2000-05-02,CL/M2000/CME/1d,26.89,82981.0,1000.0,2000-05-22,0.01,1000.0
2000-05-03,CL/M2000/CME/1d,26.75,72150.0,1000.0,2000-05-22,0.01,1000.0
2000-05-04,CL/M2000/CME/1d,26.98,50930.0,1000.0,2000-05-22,0.01,1000.0
2000-05-05,CL/M2000/CME/1d,27.29,46507.0,1000.0,2000-05-22,0.01,1000.0
2000-05-08,CL/M2000/CME/1d,28.09,62840.0,1000.0,2000-05-22,0.01,1000.0
2000-05-09,CL/M2000/CME/1d,28.65,72503.0,1000.0,2000-05-22,0.01,1000.0
2000-05-10,CL/M2000/CME/1d,28.1,63743.0,1000.0,2000-05-22,0.01,1000.0
2000-05-11,CL/M2000/CME/1d,29.11,84870.0,1000.0,2000-05-22,0.01,1000.0
2000-05-12,CL/M2000/CME/1d,29.62,81389.0,1000.0,2000-05-22,0.01,1000.0
2000-05-15,CL/M2000/CME/1d,29.92,49100.0,1000.0,2000-05-22,0.01,1000.0
2000-05-16,CL/M2000/CME/1d,29.73,53308.0,1000.0,2000-05-22,0.01,1000.0
2000-05-17,CL/M2000/CME/1d,29.32,68384.0,1000.0,2000-05-22,0.01,1000.0
2000-05-18,CL/N2000/CME/1d,30.22,69284.0,1000.0,2000-06-20,0.01,1000.0
2000-05-19,CL/N2000/CME/1d,29.85,71088.0,1000.0,2000-06-20,0.01,1000.0
2000-05-22,CL/N2000/CME/1d,28.73,84998.0,1000.0,2000-06-20,0.01,1000.0
2000-05-23,CL/N2000/CME/1d,28.78,52673.0,1000.0,2000-06-20,0.01,1000.0
2000-05-24,CL/N2000/CME/1d,29.93,72419.0,1000.0,2000-06-20,0.01,1000.0
2000-05-25,CL/N2000/CME/1d,30.51,61287.0,1000.0,2000-06-20,0.01,1000.0
2000-05-26,CL/N2000/CME/1d,30.0,49273.0,1000.0,2000-06-20,0.01,1000.0
2000-05-30,CL/N2000/CME/1d,30.35,50905.0,1000.0,2000-06-20,0.01,1000.0
2000-05-31,CL/N2000/CME/1d,29.01,92485.0,1000.0,2000-06-20,0.01,1000.0
2000-06-01,CL/N2000/CME/1d,30.14,68431.0,1000.0,2000-06-20,0.01,1000.0
2000-06-02,CL/N2000/CME/1d,30.35,61903.0,1000.0,2000-06-20,0.01,1000.0
2000-06-05,CL/N2000/CME/1d,29.7,65984.0,1000.0,2000-06-20,0.01,1000.0
2000-06-06,CL/N2000/CME/1d,29.75,53601.0,1000.0,2000-06-20,0.01,1000.0
2000-06-07,CL/N2000/CME/1d,29.95,86444.0,1000.0,2000-06-20,0.01,1000.0
2000-06-08,CL/N2000/CME/1d,29.78,77852.0,1000.0,2000-06-20,0.01,1000.0
2000-06-09,CL/N2000/CME/1d,30.2,55984.0,1000.0,2000-06-20,0.01,1000.0
2000-06-12,CL/N2000/CME/1d,31.74,78576.0,1000.0,2000-06-20,0.01,1000.0
2000-06-13,CL/N2000/CME/1d,32.56,102542.0,1000.0,2000-06-20,0.01,1000.0
2000-06-14,CL/N2000/CME/1d,32.85,81440.0,1000.0,2000-06-20,0.01,1000.0
2000-06-15,CL/N2000/CME/1d,32.95,79650.0,1000.0,2000-06-20,0.01,1000.0
2000-06-16,CL/Q2000/CME/1d,30.02,93212.0,1000.0,2000-07-20,0.01,1000.0
2000-06-19,CL/Q2000/CME/1d,29.64,83109.0,1000.0,2000-07-20,0.01,1000.0
2000-06-20,CL/Q2000/CME/1d,30.65,102518.0,1000.0,2000-07-20,0.01,1000.0
2000-06-21,CL/Q2000/CME/1d,31.37,90103.0,1000.0,2000-07-20,0.01,1000.0
2000-06-22,CL/Q2000/CME/1d,32.19,61149.0,1000.0,2000-07-20,0.01,1000.0
2000-06-23,CL/Q2000/CME/1d,32.25,63114.0,1000.0,2000-07-20,0.01,1000.0
2000-06-26,CL/Q2000/CME/1d,31.63,46478.0,1000.0,2000-07-20,0.01,1000.0
2000-06-27,CL/Q2000/CME/1d,32.06,70343.0,1000.0,2000-07-20,0.01,1000.0
2000-06-28,CL/Q2000/CME/1d,31.9,52211.0,1000.0,2000-07-20,0.01,1000.0
2000-06-29,CL/Q2000/CME/1d,32.72,61722.0,1000.0,2000-07-20,0.01,1000.0
2000-06-30,CL/Q2000/CME/1d,32.5,58983.0,1000.0,2000-07-20,0.01,1000.0
2000-07-05,CL/Q2000/CME/1d,30.67,74806.0,1000.0,2000-07-20,0.01,1000.0
2000-07-06,CL/Q2000/CME/1d,29.99,88168.0,1000.0,2000-07-20,0.01,1000.0
2000-07-07,CL/Q2000/CME/1d,30.28,67003.0,1000.0,2000-07-20,0.01,1000.0
2000-07-10,CL/Q2000/CME/1d,29.69,61081.0,1000.0,2000-07-20,0.01,1000.0
2000-07-11,CL/Q2000/CME/1d,29.7,83804.0,1000.0,2000-07-20,0.01,1000.0
2000-07-12,CL/Q2000/CME/1d,30.32,82534.0,1000.0,2000-07-20,0.01,1000.0
2000-07-13,CL/Q2000/CME/1d,31.47,114836.0,1000.0,2000-07-20,0.01,1000.0
2000-07-14,CL/Q2000/CME/1d,31.4,59879.0,1000.0,2000-07-20,0.01,1000.0
2000-07-17,CL/Q2000/CME/1d,30.83,53445.0,1000.0,2000-07-20,0.01,1000.0
2000-07-18,CL/U2000/CME/1d,30.64,83299.0,1000.0,2000-08-22,0.01,1000.0
2000-07-19,CL/U2000/CME/1d,30.35,88348.0,1000.0,2000-08-22,0.01,1000.0
2000-07-20,CL/U2000/CME/1d,29.77,91861.0,1000.0,2000-08-22,0.01,1000.0
2000-07-21,CL/U2000/CME/1d,28.56,85899.0,1000.0,2000-08-22,0.01,1000.0
2000-07-24,CL/U2000/CME/1d,28.02,71461.0,1000.0,2000-08-22,0.01,1000.0
2000-07-25,CL/U2000/CME/1d,27.95,55552.0,1000.0,2000-08-22,0.01,1000.0
2000-07-26,CL/U2000/CME/1d,27.81,65570.0,1000.0,2000-08-22,0.01,1000.0
2000-07-27,CL/U2000/CME/1d,28.02,49324.0,1000.0,2000-08-22,0.01,1000.0
2000-07-28,CL/U2000/CME/1d,28.18,57320.0,1000.0,2000-08-22,0.01,1000.0
2000-07-31,CL/U2000/CME/1d,27.43,66284.0,1000.0,2000-08-22,0.01,1000.0
2000-08-01,CL/U2000/CME/1d,27.79,65663.0,1000.0,2000-08-22,0.01,1000.0
2000-08-02,CL/U2000/CME/1d,28.26,67209.0,1000.0,2000-08-22,0.01,1000.0
2000-08-03,CL/U2000/CME/1d,28.66,66161.0,1000.0,2000-08-22,0.01,1000.0
2000-08-04,CL/U2000/CME/1d,29.96,83450.0,1000.0,2000-08-22,0.01,1000.0
2000-08-07,CL/U2000/CME/1d,28.91,58069.0,1000.0,2000-08-22,0.01,1000.0
2000-08-08,CL/U2000/CME/1d,29.12,59116.0,1000.0,2000-08-22,0.01,1000.0
2000-08-09,CL/U2000/CME/1d,30.35,76585.0,1000.0,2000-08-22,0.01,1000.0
2000-08-10,CL/U2000/CME/1d,31.34,83082.0,1000.0,2000-08-22,0.01,1000.0
2000-08-11,CL/U2000/CME/1d,31.02,80786.0,1000.0,2000-08-22,0.01,1000.0
2000-08-14,CL/U2000/CME/1d,31.94,67233.0,1000.0,2000-08-22,0.01,1000.0
2000-08-15,CL/U2000/CME/1d,31.67,66035.0,1000.0,2000-08-22,0.01,1000.0
2000-08-16,CL/U2000/CME/1d,31.8,57777.0,1000.0,2000-08-22,0.01,1000.0
2000-08-17,CL/U2000/CME/1d,31.94,66568.0,1000.0,2000-08-22,0.01,1000.0
2000-08-18,CL/V2000/CME/1d,31.56,56590.0,1000.0,2000-09-20,0.01,1000.0
2000-08-21,CL/V2000/CME/1d,31.98,64981.0,1000.0,2000-09-20,0.01,1000.0
2000-08-22,CL/V2000/CME/1d,31.22,88698.0,1000.0,2000-09-20,0.01,1000.0
2000-08-23,CL/V2000/CME/1d,32.02,80945.0,1000.0,2000-09-20,0.01,1000.0
2000-08-24,CL/V2000/CME/1d,31.63,73712.0,1000.0,2000-09-20,0.01,1000.0
2000-08-25,CL/V2000/CME/1d,32.03,45036.0,1000.0,2000-09-20,0.01,1000.0
2000-08-28,CL/V2000/CME/1d,32.87,49312.0,1000.0,2000-09-20,0.01,1000.0
2000-08-29,CL/V2000/CME/1d,32.74,51785.0,1000.0,2000-09-20,0.01,1000.0
2000-08-30,CL/V2000/CME/1d,33.32,80927.0,1000.0,2000-09-20,0.01,1000.0
2000-08-31,CL/V2000/CME/1d,33.12,57881.0,1000.0,2000-09-20,0.01,1000.0
2000-09-01,CL/V2000/CME/1d,33.38,47766.0,1000.0,2000-09-20,0.01,1000.0
2000-09-05,CL/V2000/CME/1d,33.83,57176.0,1000.0,2000-09-20,0.01,1000.0
2000-09-06,CL/V2000/CME/1d,34.9,78625.0,1000.0,2000-09-20,0.01,1000.0
2000-09-07,CL/V2000/CME/1d,35.39,77375.0,1000.0,2000-09-20,0.01,1000.0
2000-09-08,CL/V2000/CME/1d,33.63,92968.0,1000.0,2000-09-20,0.01,1000.0
2000-09-11,CL/V2000/CME/1d,35.14,105024.0,1000.0,2000-09-20,0.01,1000.0
2000-09-12,CL/V2000/CME/1d,34.28,95341.0,1000.0,2000-09-20,0.01,1000.0
2000-09-13,CL/V2000/CME/1d,33.82,98117.0,1000.0,2000-09-20,0.01,1000.0
2000-09-14,CL/V2000/CME/1d,34.07,100377.0,1000.0,2000-09-20,0.01,1000.0
2000-09-15,CL/V2000/CME/1d,35.92,87498.0,1000.0,2000-09-20,0.01,1000.0
2000-09-18,CL/X2000/CME/1d,35.55,71866.0,1000.0,2000-10-20,0.01,1000.0
2000-09-19,CL/X2000/CME/1d,35.01,111182.0,1000.0,2000-10-20,0.01,1000.0
2000-09-20,CL/X2000/CME/1d,35.24,123214.0,1000.0,2000-10-20,0.01,1000.0
2000-09-21,CL/X2000/CME/1d,34.0,114165.0,1000.0,2000-10-20,0.01,1000.0
2000-09-22,CL/X2000/CME/1d,32.68,93697.0,1000.0,2000-10-20,0.01,1000.0
2000-09-25,CL/X2000/CME/1d,31.57,106721.0,1000.0,2000-10-20,0.01,1000.0
2000-09-26,CL/X2000/CME/1d,31.5,71773.0,1000.0,2000-10-20,0.01,1000.0
2000-09-27,CL/X2000/CME/1d,31.46,88179.0,1000.0,2000-10-20,0.01,1000.0
2000-09-28,CL/X2000/CME/1d,30.34,80043.0,1000.0,2000-10-20,0.01,1000.0
2000-09-29,CL/X2000/CME/1d,30.84,59899.0,1000.0,2000-10-20,0.01,1000.0
2000-10-02,CL/X2000/CME/1d,32.18,60927.0,1000.0,2000-10-20,0.01,1000.0
2000-10-03,CL/X2000/CME/1d,32.07,51322.0,1000.0,2000-10-20,0.01,1000.0
2000-10-04,CL/X2000/CME/1d,31.43,62672.0,1000.0,2000-10-20,0.01,1000.0
2000-10-05,CL/X2000/CME/1d,30.53,98969.0,1000.0,2000-10-20,0.01,1000.0
2000-10-06,CL/X2000/CME/1d,30.86,47918.0,1000.0,2000-10-20,0.01,1000.0
2000-10-09,CL/X2000/CME/1d,31.86,54976.0,1000.0,2000-10-20,0.01,1000.0
2000-10-10,CL/X2000/CME/1d,33.18,85127.0,1000.0,2000-10-20,0.01,1000.0
2000-10-11,CL/X2000/CME/1d,33.25,85054.0,1000.0,2000-10-20,0.01,1000.0
2000-10-12,CL/X2000/CME/1d,36.06,119114.0,1000.0,2000-10-20,0.01,1000.0
2000-10-13,CL/X2000/CME/1d,34.99,67084.0,1000.0,2000-10-20,0.01,1000.0
2000-10-16,CL/X2000/CME/1d,32.92,63453.0,1000.0,2000-10-20,0.01,1000.0
2000-10-17,CL/X2000/CME/1d,32.99,80741.0,1000.0,2000-10-20,0.01,1000.0
2000-10-18,CL/Z2000/CME/1d,32.47,77308.0,1000.0,2000-11-17,0.01,1000.0
2000-10-19,CL/Z2000/CME/1d,31.9,106846.0,1000.0,2000-11-17,0.01,1000.0
2000-10-20,CL/Z2000/CME/1d,32.95,77973.0,1000.0,2000-11-17,0.01,1000.0
2000-10-23,CL/Z2000/CME/1d,33.76,50917.0,1000.0,2000-11-17,0.01,1000.0
2000-10-24,CL/Z2000/CME/1d,33.37,72403.0,1000.0,2000-11-17,0.01,1000.0
2000-10-25,CL/Z2000/CME/1d,32.96,63592.0,1000.0,2000-11-17,0.01,1000.0
2000-10-26,CL/Z2000/CME/1d,33.71,69422.0,1000.0,2000-11-17,0.01,1000.0
2000-10-27,CL/Z2000/CME/1d,32.74,70645.0,1000.0,2000-11-17,0.01,1000.0
2000-10-30,CL/Z2000/CME/1d,32.81,55905.0,1000.0,2000-11-17,0.01,1000.0
2000-10-31,CL/Z2000/CME/1d,32.7,66414.0,1000.0,2000-11-17,0.01,1000.0
2000-11-01,CL/Z2000/CME/1d,33.25,75902.0,1000.0,2000-11-17,0.01,1000.0
2000-11-02,CL/Z2000/CME/1d,32.54,69875.0,1000.0,2000-11-17,0.01,1000.0
2000-11-03,CL/Z2000/CME/1d,32.71,55982.0,1000.0,2000-11-17,0.01,1000.0
2000-11-06,CL/Z2000/CME/1d,32.86,66311.0,1000.0,2000-11-17,0.01,1000.0
2000-11-07,CL/Z2000/CME/1d,33.4,60451.0,1000.0,2000-11-17,0.01,1000.0
2000-11-08,CL/Z2000/CME/1d,33.24,64012.0,1000.0,2000-11-17,0.01,1000.0
2000-11-09,CL/Z2000/CME/1d,33.92,66104.0,1000.0,2000-11-17,0.01,1000.0
2000-11-10,CL/Z2000/CME/1d,34.02,65623.0,1000.0,2000-11-17,0.01,1000.0
2000-11-13,CL/Z2000/CME/1d,34.47,68863.0,1000.0,2000-11-17,0.01,1000.0
2000-11-14,CL/Z2000/CME/1d,34.87,82746.0,1000.0,2000-11-17,0.01,1000.0
2000-11-15,CL/F2001/CME/1d,34.99,87060.0,1000.0,2000-12-19,0.01,1000.0
2000-11-16,CL/F2001/CME/1d,34.46,87416.0,1000.0,2000-12-19,0.01,1000.0
2000-11-17,CL/F2001/CME/1d,35.03,81902.0,1000.0,2000-12-19,0.01,1000.0
2000-11-20,CL/F2001/CME/1d,35.22,70045.0,1000.0,2000-12-19,0.01,1000.0
2000-11-21,CL/F2001/CME/1d,35.16,58674.0,1000.0,2000-12-19,0.01,1000.0
2000-11-22,CL/F2001/CME/1d,35.4,47297.0,1000.0,2000-12-19,0.01,1000.0
2000-11-27,CL/F2001/CME/1d,35.38,52912.0,1000.0,2000-12-19,0.01,1000.0
2000-11-28,CL/F2001/CME/1d,34.22,73180.0,1000.0,2000-12-19,0.01,1000.0
2000-11-29,CL/F2001/CME/1d,34.63,86922.0,1000.0,2000-12-19,0.01,1000.0
2000-11-30,CL/F2001/CME/1d,33.82,84321.0,1000.0,2000-12-19,0.01,1000.0
2000-12-01,CL/F2001/CME/1d,32.02,98339.0,1000.0,2000-12-19,0.01,1000.0
2000-12-04,CL/F2001/CME/1d,31.22,95164.0,1000.0,2000-12-19,0.01,1000.0
2000-12-05,CL/F2001/CME/1d,29.53,109289.0,1000.0,2000-12-19,0.01,1000.0
2000-12-06,CL/F2001/CME/1d,29.85,99343.0,1000.0,2000-12-19,0.01,1000.0
2000-12-07,CL/F2001/CME/1d,29.35,42436.0,1000.0,2000-12-19,0.01,1000.0
2000-12-08,CL/F2001/CME/1d,28.44,82495.0,1000.0,2000-12-19,0.01,1000.0
2000-12-11,CL/F2001/CME/1d,29.5,80064.0,1000.0,2000-12-19,0.01,1000.0
2000-12-12,CL/F2001/CME/1d,29.68,62779.0,1000.0,2000-12-19,0.01,1000.0
2000-12-13,CL/F2001/CME/1d,28.74,73063.0,1000.0,2000-12-19,0.01,1000.0
2000-12-14,CL/F2001/CME/1d,27.99,72624.0,1000.0,2000-12-19,0.01,1000.0
2000-12-15,CL/G2001/CME/1d,27.86,45067.0,1000.0,2001-01-22,0.01,1000.0
2000-12-18,CL/G2001/CME/1d,28.59,58223.0,1000.0,2001-01-22,0.01,1000.0
2000-12-19,CL/G2001/CME/1d,27.96,69462.0,1000.0,2001-01-22,0.01,1000.0
2000-12-20,CL/G2001/CME/1d,25.77,68823.0,1000.0,2001-01-22,0.01,1000.0
2000-12-21,CL/G2001/CME/1d,25.98,53842.0,1000.0,2001-01-22,0.01,1000.0
2000-12-22,CL/G2001/CME/1d,26.18,41154.0,1000.0,2001-01-22,0.01,1000.0
2000-12-26,CL/G2001/CME/1d,26.64,25275.0,1000.0,2001-01-22,0.01,1000.0
2000-12-27,CL/G2001/CME/1d,26.47,35654.0,1000.0,2001-01-22,0.01,1000.0
2000-12-28,CL/G2001/CME/1d,25.85,35829.0,1000.0,2001-01-22,0.01,1000.0
2000-12-29,CL/G2001/CME/1d,26.8,37361.0,1000.0,2001-01-22,0.01,1000.0
2001-01-02,CL/G2001/CME/1d,27.21,54121.0,1000.0,2001-01-22,0.01,1000.0
2001-01-03,CL/G2001/CME/1d,28.0,69277.0,1000.0,2001-01-22,0.01,1000.0
2001-01-04,CL/G2001/CME/1d,28.14,76671.0,1000.0,2001-01-22,0.01,1000.0
2001-01-05,CL/G2001/CME/1d,27.95,65158.0,1000.0,2001-01-22,0.01,1000.0
2001-01-08,CL/G2001/CME/1d,27.32,78507.0,1000.0,2001-01-22,0.01,1000.0
2001-01-09,CL/G2001/CME/1d,27.64,71524.0,1000.0,2001-01-22,0.01,1000.0
2001-01-10,CL/G2001/CME/1d,29.48,94946.0,1000.0,2001-01-22,0.01,1000.0
2001-01-11,CL/G2001/CME/1d,29.41,68285.0,1000.0,2001-01-22,0.01,1000.0
2001-01-12,CL/G2001/CME/1d,30.05,48999.0,1000.0,2001-01-22,0.01,1000.0
2001-01-16,CL/G2001/CME/1d,30.29,68247.0,1000.0,2001-01-22,0.01,1000.0
2001-01-17,CL/G2001/CME/1d,29.6,77670.0,1000.0,2001-01-22,0.01,1000.0
2001-01-18,CL/H2001/CME/1d,28.67,66638.0,1000.0,2001-02-20,0.01,1000.0
2001-01-19,CL/H2001/CME/1d,30.19,94493.0,1000.0,2001-02-20,0.01,1000.0
2001-01-22,CL/H2001/CME/1d,29.8,93934.0,1000.0,2001-02-20,0.01,1000.0
2001-01-23,CL/H2001/CME/1d,29.57,77157.0,1000.0,2001-02-20,0.01,1000.0
2001-01-24,CL/H2001/CME/1d,29.05,93153.0,1000.0,2001-02-20,0.01,1000.0
2001-01-25,CL/H2001/CME/1d,29.36,63127.0,1000.0,2001-02-20,0.01,1000.0
2001-01-26,CL/H2001/CME/1d,29.77,55141.0,1000.0,2001-02-20,0.01,1000.0
2001-01-29,CL/H2001/CME/1d,29.06,66525.0,1000.0,2001-02-20,0.01,1000.0
2001-01-30,CL/H2001/CME/1d,29.06,59588.0,1000.0,2001-02-20,0.01,1000.0
2001-01-31,CL/H2001/CME/1d,28.66,88464.0,1000.0,2001-02-20,0.01,1000.0
2001-02-01,CL/H2001/CME/1d,29.82,79438.0,1000.0,2001-02-20,0.01,1000.0
2001-02-02,CL/H2001/CME/1d,31.19,80685.0,1000.0,2001-02-20,0.01,1000.0
2001-02-05,CL/H2001/CME/1d,30.55,68650.0,1000.0,2001-02-20,0.01,1000.0
2001-02-06,CL/H2001/CME/1d,30.35,59155.0,1000.0,2001-02-20,0.01,1000.0
2001-02-07,CL/H2001/CME/1d,31.27,87855.0,1000.0,2001-02-20,0.01,1000.0
2001-02-08,CL/H2001/CME/1d,31.59,69544.0,1000.0,2001-02-20,0.01,1000.0
2001-02-09,CL/H2001/CME/1d,31.03,56890.0,1000.0,2001-02-20,0.01,1000.0
